Date,España,Colombia,Portugal
2021-07-30 00:00:00+00:00,4447044.0,4776291.0,966041
2021-07-31 00:00:00+00:00,4447044.0,4785320.0,968631
2021-08-01 00:00:00+00:00,4447044.0,4794414.0,970937
2021-08-02 00:00:00+00:00,4502983.0,4801050.0,972127
2021-08-03 00:00:00+00:00,4523310.0,4807979.0,974203
2021-08-04 00:00:00+00:00,4545184.0,4815063.0,977406
2021-08-05 00:00:00+00:00,4566571.0,4821603.0,979987
2021-08-06 00:00:00+00:00,4588132.0,4828583.0,982364
2021-08-07 00:00:00+00:00,4588132.0,4834634.0,984985
2021-08-08 00:00:00+00:00,4588132.0,4838984.0,986967
2021-08-09 00:00:00+00:00,4627770.0,4843007.0,988061
2021-08-10 00:00:00+00:00,4643450.0,4846955.0,990293
2021-08-11 00:00:00+00:00,4660473.0,4852323.0,993241
2021-08-12 00:00:00+00:00,4677883.0,4856595.0,995949
2021-08-13 00:00:00+00:00,4693540.0,4860622.0,998547
2021-08-14 00:00:00+00:00,4693540.0,4864629.0,1001118
2021-08-15 00:00:00+00:00,4693540.0,4867761.0,1003335
2021-08-16 00:00:00+00:00,4719266.0,4870922.0,1004470
2021-08-17 00:00:00+00:00,4733602.0,4874169.0,1006588
2021-08-18 00:00:00+00:00,4745558.0,4877323.0,1009571
2021-08-19 00:00:00+00:00,4758003.0,4880516.0,1012125
2021-08-20 00:00:00+00:00,4770453.0,4883932.0,1014632
2021-08-21 00:00:00+00:00,4770453.0,4886897.0,1017308
2021-08-22 00:00:00+00:00,4770453.0,4889537.0,1019420
2021-08-23 00:00:00+00:00,4794352.0,4892235.0,1020546
2021-08-24 00:00:00+00:00,4804424.0,4894702.0,1022807
2021-08-25 00:00:00+00:00,4815205.0,4897150.0,1025869
2021-08-26 00:00:00+00:00,4822320.0,4899085.0,1028421
2021-08-27 00:00:00+00:00,4831809.0,4901163.0,1030791
2021-08-28 00:00:00+00:00,4831809.0,4903304.0,1033165
2021-08-29 00:00:00+00:00,4831809.0,4905258.0,1034947
2021-08-30 00:00:00+00:00,4847298.0,4907264.0,1036019
2021-08-31 00:00:00+00:00,4855065.0,4909086.0,1037927
2021-09-01 00:00:00+00:00,4861883.0,4911082.0,1039492
2021-09-02 00:00:00+00:00,4871444.0,4913031.0,1042322
2021-09-03 00:00:00+00:00,4877755.0,4914881.0,1044144
2021-09-04 00:00:00+00:00,4877755.0,4916980.0,1045857
2021-09-05 00:00:00+00:00,4877755.0,4918649.0,1047047
2021-09-06 00:00:00+00:00,4887112.0,4919773.0,1047710
2021-09-07 00:00:00+00:00,4892640.0,4921410.0,1048941
2021-09-08 00:00:00+00:00,4898258.0,4923197.0,1050719
2021-09-09 00:00:00+00:00,4903021.0,4925000.0,1052127
2021-09-10 00:00:00+00:00,4907461.0,4926772.0,1053450
2021-09-11 00:00:00+00:00,4907461.0,4928578.0,1054673
2021-09-12 00:00:00+00:00,4907461.0,4930249.0,1055584
2021-09-13 00:00:00+00:00,4915265.0,4931563.0,1056042
2021-09-14 00:00:00+00:00,4918526.0,4932998.0,1057100
2021-09-15 00:00:00+00:00,4922249.0,4934568.0,1058347
2021-09-16 00:00:00+00:00,4926324.0,4936052.0,1059409
2021-09-17 00:00:00+00:00,4929546.0,4937596.0,1060432
2021-09-18 00:00:00+00:00,4929546.0,4939251.0,1061371
2021-09-19 00:00:00+00:00,4929546.0,4941064.0,1062048
2021-09-20 00:00:00+00:00,4935534.0,4942249.0,1062320
2021-09-21 00:00:00+00:00,4937984.0,4943622.0,1063100
2021-09-22 00:00:00+00:00,4940824.0,4945203.0,1063991
2021-09-23 00:00:00+00:00,4943855.0,4946811.0,1064876
2021-09-24 00:00:00+00:00,4946601.0,4948513.0,1065633
2021-09-25 00:00:00+00:00,4946601.0,4950253.0,1066346
2021-09-26 00:00:00+00:00,4946601.0,4951675.0,1066945
2021-09-27 00:00:00+00:00,4951640.0,4952690.0,1067175
2021-09-28 00:00:00+00:00,4953930.0,4954376.0,1067775
2021-09-29 00:00:00+00:00,4956691.0,4955848.0,1068530
2021-09-30 00:00:00+00:00,4959091.0,4957277.0,1069279
2021-10-01 00:00:00+00:00,4961128.0,4959144.0,1069975
2021-10-02 00:00:00+00:00,4961128.0,4960641.0,1070665
2021-10-03 00:00:00+00:00,4961128.0,4962054.0,1071114
2021-10-04 00:00:00+00:00,4965399.0,4963243.0,1071307
2021-10-05 00:00:00+00:00,4967200.0,4964454.0,1072037
2021-10-06 00:00:00+00:00,4969503.0,4965847.0,1072537
2021-10-07 00:00:00+00:00,4971310.0,4967524.0,1073268
2021-10-08 00:00:00+00:00,4973619.0,4969131.0,1074109
2021-10-09 00:00:00+00:00,4973619.0,4970718.0,1074813
2021-10-10 00:00:00+00:00,4973619.0,4972236.0,1075312
2021-10-11 00:00:00+00:00,4977448.0,4973325.0,1075639
2021-10-12 00:00:00+00:00,4977448.0,4974400.0,1076358
2021-10-13 00:00:00+00:00,4980206.0,4975656.0,1077186
2021-10-14 00:00:00+00:00,4982138.0,4977043.0,1077963
2021-10-15 00:00:00+00:00,4984386.0,4978689.0,1078729
2021-10-16 00:00:00+00:00,4984386.0,4980233.0,1079341
2021-10-17 00:00:00+00:00,4984386.0,4981532.0,1079806
2021-10-18 00:00:00+00:00,4988878.0,4982575.0,1080097
2021-10-19 00:00:00+00:00,4990767.0,4983527.0,1080929
2021-10-20 00:00:00+00:00,4993295.0,4984751.0,1081856
2021-10-21 00:00:00+00:00,4995176.0,4986249.0,1082721
2021-10-22 00:00:00+00:00,4997732.0,4988021.0,1083651
2021-10-23 00:00:00+00:00,4997732.0,4989681.0,1084534
2021-10-24 00:00:00+00:00,4997732.0,4991050.0,1085138
2021-10-25 00:00:00+00:00,5002217.0,4992586.0,1085451
2021-10-26 00:00:00+00:00,5004143.0,4994014.0,1086280
2021-10-27 00:00:00+00:00,5006675.0,4995694.0,1087245
2021-10-28 00:00:00+00:00,5008887.0,4997444.0,1088133
2021-10-29 00:00:00+00:00,5011148.0,4999048.0,1088977
2021-10-30 00:00:00+00:00,5011148.0,5000677.0,1089888
2021-10-31 00:00:00+00:00,5011148.0,5002387.0,1090651
2021-11-01 00:00:00+00:00,5011148.0,5003977.0,1091142
2021-11-02 00:00:00+00:00,5016968.0,5005402.0,1091592
2021-11-03 00:00:00+00:00,5019255.0,5007099.0,1092666
2021-11-04 00:00:00+00:00,5022546.0,5009007.0,1094048
2021-11-05 00:00:00+00:00,5025639.0,5010982.0,1095337
2021-11-06 00:00:00+00:00,5025639.0,5012981.0,1096534
2021-11-07 00:00:00+00:00,5025639.0,5015042.0,1097557
2021-11-08 00:00:00+00:00,5032056.0,5016959.0,1098125
2021-11-09 00:00:00+00:00,5032056.0,5019158.0,1099307
2021-11-10 00:00:00+00:00,5038517.0,5021619.0,1100961
2021-11-11 00:00:00+00:00,5042803.0,5024263.0,1102438
2021-11-12 00:00:00+00:00,5047156.0,5026822.0,1104189
2021-11-13 00:00:00+00:00,5047156.0,5029335.0,1106005
2021-11-14 00:00:00+00:00,5047156.0,5031945.0,1107488
2021-11-15 00:00:00+00:00,5056954.0,5034266.0,1108462
2021-11-16 00:00:00+00:00,5061045.0,5036287.0,1110155
2021-11-17 00:00:00+00:00,5067712.0,5038544.0,1112682
2021-11-18 00:00:00+00:00,5074027.0,5040665.0,1115080
2021-11-19 00:00:00+00:00,5080663.0,5042822.0,1117451
2021-11-20 00:00:00+00:00,5080663.0,5045412.0,1119784
2021-11-21 00:00:00+00:00,5080663.0,5048061.0,1122283
2021-11-22 00:00:00+00:00,5096538.0,5050255.0,1123758
2021-11-23 00:00:00+00:00,5103315.0,5052733.0,1126318
2021-11-24 00:00:00+00:00,5111842.0,5055253.0,1130091
2021-11-25 00:00:00+00:00,5121100.0,5057897.0,1133241
2021-11-26 00:00:00+00:00,5131012.0,5060557.0,1136446
2021-11-27 00:00:00+00:00,5131012.0,5063177.0,1139810
2021-11-28 00:00:00+00:00,5131012.0,5065373.0,1142707
2021-11-29 00:00:00+00:00,5153923.0,5067348.0,1144342
2021-11-30 00:00:00+00:00,5164184.0,5069644.0,1147249
2021-12-01 00:00:00+00:00,5174720.0,5071817.0,1151919
2021-12-02 00:00:00+00:00,5189220.0,5074079.0,1154817
2021-12-03 00:00:00+00:00,5202958.0,5076378.0,1157352
2021-12-04 00:00:00+00:00,5202958.0,5078987.0,1163001
2021-12-05 00:00:00+00:00,5202958.0,5081064.0,1166787
2021-12-06 00:00:00+00:00,5202958.0,5082762.0,1169003
2021-12-07 00:00:00+00:00,5246766.0,5084466.0,1172420
2021-12-08 00:00:00+00:00,5246766.0,5086381.0,1177706
2021-12-09 00:00:00+00:00,5273178.0,5088008.0,1181294
2021-12-10 00:00:00+00:00,5290273.0,5089695.0,1185036
2021-12-11 00:00:00+00:00,5290190.0,5091508.0,1190409
2021-12-12 00:00:00+00:00,5290190.0,5093534.0,1194288
2021-12-13 00:00:00+00:00,5339992.0,5095821.0,1196602
2021-12-14 00:00:00+00:00,5366128.0,5097680.0,1200193
2021-12-15 00:00:00+00:00,5393268.0,5099746.0,1205993
2021-12-16 00:00:00+00:00,5422168.0,5101466.0,1211130
2021-12-17 00:00:00+00:00,5455527.0,5103269.0,1215774
2021-12-18 00:00:00+00:00,5455527.0,5105285.0,1220836
2021-12-19 00:00:00+00:00,5455527.0,5107323.0,1225102
2021-12-20 00:00:00+00:00,5535231.0,5109022.0,1227854
2021-12-21 00:00:00+00:00,5585054.0,5110788.0,1233608
2021-12-22 00:00:00+00:00,5645095.0,5112719.0,1242545
2021-12-23 00:00:00+00:00,5718007.0,5115194.0,1253094
2021-12-24 00:00:00+00:00,5718007.0,5118254.0,1266037
2021-12-25 00:00:00+00:00,5718007.0,5121668.0,1276053
2021-12-26 00:00:00+00:00,5718007.0,5124690.0,1279785
2021-12-27 00:00:00+00:00,5932626.0,5127971.0,1286119
2021-12-28 00:00:00+00:00,6032297.0,5132277.0,1303291
2021-12-29 00:00:00+00:00,6133057.0,5138603.0,1330158
2021-12-30 00:00:00+00:00,6294745.0,5147039.0,1358817
2021-12-31 00:00:00+00:00,6294745.0,5157440.0,1389646
2022-01-01 00:00:00+00:00,6294745.0,5169855.0,1412936
2022-01-02 00:00:00+00:00,6294745.0,5181173.0,1424016
2022-01-03 00:00:00+00:00,6667511.0,5191021.0,1434570
2022-01-04 00:00:00+00:00,6785286.0,5203374.0,1460406
2022-01-05 00:00:00+00:00,6922466.0,5219633.0,1499976
2022-01-06 00:00:00+00:00,6922466.0,5242672.0,1539050
2022-01-07 00:00:00+00:00,7164906.0,5268862.0,1577784
2022-01-08 00:00:00+00:00,7164906.0,5300032.0,1613427
2022-01-09 00:00:00+00:00,7164906.0,5330662.0,1639846
2022-01-10 00:00:00+00:00,7457300.0,5357767.0,1660058
2022-01-11 00:00:00+00:00,7592242.0,5380841.0,1693398
2022-01-12 00:00:00+00:00,7771367.0,5410698.0,1734343
2022-01-13 00:00:00+00:00,7930528.0,5440981.0,1774477
2022-01-14 00:00:00+00:00,8093036.0,5475904.0,1814567
2022-01-15 00:00:00+00:00,8093036.0,5511479.0,1852703
2022-01-16 00:00:00+00:00,8093036.0,5543796.0,1884974
2022-01-17 00:00:00+00:00,8424503.0,5568068.0,1906891
2022-01-18 00:00:00+00:00,8518975.0,5596917.0,1950620
2022-01-19 00:00:00+00:00,8676916.0,5624520.0,2003169
2022-01-20 00:00:00+00:00,8834363.0,5655026.0,2059595
2022-01-21 00:00:00+00:00,8975458.0,5686065.0,2118125
2022-01-22 00:00:00+00:00,8975458.0,5714092.0,2176256
2022-01-23 00:00:00+00:00,8975458.0,5740179.0,2221825
2022-01-24 00:00:00+00:00,9280890.0,5761398.0,2254583
2022-01-25 00:00:00+00:00,9395767.0,5780910.0,2312240
2022-01-26 00:00:00+00:00,9529320.0,5798799.0,2377818
2022-01-27 00:00:00+00:00,9660208.0,5816462.0,2443524
2022-01-28 00:00:00+00:00,9779130.0,5837408.0,2507357
2022-01-29 00:00:00+00:00,9779130.0,5855858.0,2566551
2022-01-30 00:00:00+00:00,9779130.0,5871977.0,2611886
2022-01-31 00:00:00+00:00,9961253.0,5887261.0,2639802
2022-02-01 00:00:00+00:00,10039126.0,5901715.0,2690690
2022-02-02 00:00:00+00:00,10125348.0,5916825.0,2745383
2022-02-03 00:00:00+00:00,10199716.0,5930393.0,2795830
2022-02-04 00:00:00+00:00,10199716.0,5943783.0,2843029
2022-02-05 00:00:00+00:00,10199716.0,5956350.0,2884540
2022-02-06 00:00:00+00:00,10199716.0,5966706.0,2915971
2022-02-07 00:00:00+00:00,10395471.0,5975786.0,2932990
2022-02-08 00:00:00+00:00,10439302.0,5985516.0,2963747
2022-02-09 00:00:00+00:00,10502141.0,5994301.0,2997770
2022-02-10 00:00:00+00:00,10555196.0,6002570.0,3025421
2022-02-11 00:00:00+00:00,10604200.0,6007991.0,3049692
2022-02-12 00:00:00+00:00,10604200.0,6014563.0,3069128
2022-02-13 00:00:00+00:00,10604200.0,6020095.0,3085260
2022-02-14 00:00:00+00:00,10672906.0,6023257.0,3093723
2022-02-15 00:00:00+00:00,10707286.0,6026988.0,3111858
2022-02-16 00:00:00+00:00,10744394.0,6031130.0,3131899
2022-02-17 00:00:00+00:00,10778607.0,6035143.0,3148387
2022-02-18 00:00:00+00:00,10809222.0,6039163.0,3163869
2022-02-19 00:00:00+00:00,10809222.0,6043661.0,3178029
2022-02-20 00:00:00+00:00,10809222.0,6047042.0,3187389
2022-02-21 00:00:00+00:00,10858000.0,6049952.0,3193178
2022-02-22 00:00:00+00:00,10880193.0,6052126.0,3206281
2022-02-23 00:00:00+00:00,10914105.0,6054307.0,3219439
2022-02-24 00:00:00+00:00,10949997.0,6056556.0,3231075
2022-02-25 00:00:00+00:00,10977524.0,6058715.0,3241451
2022-02-26 00:00:00+00:00,10977524.0,6060793.0,3251302
2022-02-27 00:00:00+00:00,10977524.0,6062701.0,3258409
2022-02-28 00:00:00+00:00,10977524.0,6064583.0,3262618
2022-03-01 00:00:00+00:00,11036085.0,6065801.0,3273624
2022-03-02 00:00:00+00:00,11054888.0,6067023.0,3282457
2022-03-03 00:00:00+00:00,11078028.0,6068074.0,3294691
2022-03-04 00:00:00+00:00,11100428.0,6069425.0,3308438
2022-03-05 00:00:00+00:00,11100428.0,6070616.0,3322134
2022-03-06 00:00:00+00:00,11100428.0,6071704.0,3332200
2022-03-07 00:00:00+00:00,11136425.0,6072656.0,3337806
2022-03-08 00:00:00+00:00,11159574.0,6073416.0,3352874
2022-03-09 00:00:00+00:00,11181510.0,6074155.0,3367469
2022-03-10 00:00:00+00:00,11204125.0,6074874.0,3380263
2022-03-11 00:00:00+00:00,11223974.0,6075656.0,3380263
2022-03-12 00:00:00+00:00,11223974.0,6076333.0,3380263
2022-03-13 00:00:00+00:00,11223974.0,6076819.0,3380263
2022-03-14 00:00:00+00:00,11223974.0,6077288.0,3413013
2022-03-15 00:00:00+00:00,11260040.0,6077861.0,3413013
2022-03-16 00:00:00+00:00,11260040.0,6078487.0,3413013
2022-03-17 00:00:00+00:00,11260040.0,6079231.0,3413013
2022-03-18 00:00:00+00:00,11324637.0,6079896.0,3458727
2022-03-19 00:00:00+00:00,11324637.0,6080589.0,3458727
2022-03-20 00:00:00+00:00,11324637.0,6081131.0,3458727
2022-03-21 00:00:00+00:00,11324637.0,6081639.0,3458727
2022-03-22 00:00:00+00:00,11378784.0,6081933.0,3458727
2022-03-23 00:00:00+00:00,11378784.0,6082226.0,3458727
2022-03-24 00:00:00+00:00,11378784.0,6082577.0,3458727
2022-03-25 00:00:00+00:00,11451676.0,6082943.0,3534003
2022-03-26 00:00:00+00:00,11451676.0,6083291.0,3534003
2022-03-27 00:00:00+00:00,11451676.0,6083643.0,3534003
2022-03-28 00:00:00+00:00,11451676.0,6083939.0,3534003
2022-03-29 00:00:00+00:00,11508309.0,6084240.0,3534003
2022-03-30 00:00:00+00:00,11508309.0,6084551.0,3534003
2022-03-31 00:00:00+00:00,11508309.0,6084916.0,3588776
2022-04-01 00:00:00+00:00,11551574.0,6085270.0,3604114
2022-04-02 00:00:00+00:00,11551574.0,6085618.0,3604114
2022-04-03 00:00:00+00:00,11551574.0,6085926.0,3604114
2022-04-04 00:00:00+00:00,11551574.0,6086233.0,3609846
2022-04-05 00:00:00+00:00,,,3609846
